MANDT,VBELN,POSNR,MATNR,KWMENG,NETWR,WAERK,MEINS
100,4500000647,000010,000000000000010099,1,58690,MXN,EA
100,4500000647,000020,000000000000010004,2,140598,MXN,EA
100,4500000647,000030,000000000000010064,3,423987,MXN,EA
100,4500000647,000040,000000000000010037,20,161520,MXN,EA
100,4500000648,000010,000000000000010028,18,6964992,MXN,EA
100,4500000649,000010,000000000000010022,7,517972,MXN,EA
100,4500000649,000020,000000000000010123,19,8908511,MXN,EA
100,4500000649,000030,000000000000010114,6,972948,MXN,EA
100,4500000650,000010,000000000000010123,5,644130,MXN,EA
100,4500000650,000020,000000000000010015,18,6548904,MXN,EA
100,4500000650,000030,000000000000010069,18,1179486,MXN,EA
100,4500000651,000010,000000000000010012,4,1146196,USD,EA
100,4500000652,000010,000000000000010027,17,7917886,CLP,EA
100,4500000652,000020,000000000000010107,5,8170,CLP,EA
100,4500000652,000030,000000000000010058,1,119843,CLP,EA
100,4500000653,000010,000000000000010099,5,931180,EUR,EA
100,4500000653,000020,000000000000010074,8,3873848,EUR,EA
100,4500000653,000030,000000000000010099,4,1035420,EUR,EA
100,4500000653,000040,000000000000010044,4,474856,EUR,EA
100,4500000654,000010,000000000000010073,12,491964,USD,EA
100,4500000655,000010,000000000000010086,4,760008,USD,EA
100,4500000655,000020,000000000000010022,2,635870,USD,EA
100,4500000655,000030,000000000000010039,6,1354344,USD,EA
100,4500000655,000040,000000000000010136,11,3469059,USD,EA
100,4500000655,000050,000000000000010047,14,1116612,USD,EA
100,4500000656,000010,000000000000010078,20,8592760,MXN,EA
100,4500000656,000020,000000000000010074,12,5519544,MXN,EA
100,4500000656,000030,000000000000010027,9,4332330,MXN,EA
100,4500000656,000040,000000000000010128,12,5881176,MXN,EA
100,4500000656,000050,000000000000010068,3,1243761,MXN,EA
100,4500000656,000060,000000000000010001,5,2043910,MXN,EA
100,4500000657,000010,000000000000010038,11,863269,USD,EA
100,4500000657,000020,000000000000010100,15,5687865,USD,EA
100,4500000657,000030,000000000000010123,3,180990,USD,EA
100,4500000657,000040,000000000000010148,14,5348056,USD,EA
100,4500000657,000050,000000000000010072,5,242100,USD,EA
100,4500000657,000060,000000000000010083,5,481765,USD,EA
100,4500000658,000010,000000000000010091,11,2861166,MXN,EA
100,4500000658,000020,000000000000010109,16,5832832,MXN,EA
100,4500000658,000030,000000000000010106,20,8340460,MXN,EA
100,4500000658,000040,000000000000010086,5,2107760,MXN,EA
100,4500000659,000010,000000000000010063,13,2866474,MXN,EA
100,4500000659,000020,000000000000010141,16,4535328,MXN,EA
100,4500000659,000030,000000000000010137,16,4482704,MXN,EA
100,4500000659,000040,000000000000010138,8,1621240,MXN,EA
100,4500000659,000050,000000000000010022,19,7140656,MXN,EA
100,4500000659,000060,000000000000010108,17,5167541,MXN,EA
100,4500000660,000010,10057,3,372924,CLP,EA
100,4500000660,000020,000000000000010093,1,107577,CLP,EA
100,4500000660,000030,000000000000010005,12,3524988,CLP,EA
100,4500000660,000040,000000000000010122,5,2419090,CLP,EA
100,4500000660,000050,000000000000010029,2,957632,CLP,EA
100,4500000660,000060,000000000000010090,12,5351880,CLP,EA
100,4500000661,000010,000000000000010076,15,1148550,EUR,EA
100,4500000661,000020,000000000000010142,14,1793932,EUR,EA
100,4500000662,000010,000000000000010058,2,785280,EUR,EA
100,4500000662,000020,000000000000010036,4,1463156,EUR,EA
100,4500000663,000010,000000000000010037,13,999999999999,MXN,EA
100,4500000663,000020,000000000000010007,14,2742166,MXN,EA
100,4500000663,000030,000000000000010014,4,1393880,MXN,EA
100,4500000663,000040,000000000000010149,3,752982,MXN,EA
100,4500000663,000050,000000000000010041,1,78010,MXN,EA
100,4500000663,000060,000000000000010094,5,212075,MXN,EA
100,4500000664,000010,000000000000010020,1,299415,MXN,EA
100,4500000664,000020,000000000000010107,5,2011495,MXN,EA
100,4500000665,000010,000000000000010121,5,1966115,MXN,EA
100,4500000665,000020,000000000000010136,10,2475120,MXN,EA
100,4500000666,000010,000000000000010087,15,6160155,MXN,EA
100,4500000666,000020,000000000000010004,10,593350,MXN,EA
100,4500000666,000030,000000000000010040,2,925960,MXN,EA
100,4500000666,000040,000000000000010009,20,7896180,MXN,EA
100,4500000667,000010,000000000000010129,6,40182,JPY,EA
100,4500000667,000020,000000000000010102,14,5004510,JPY,EA
100,4500000668,000010,000000000000010142,9,4346091,MXN,EA
100,4500000668,000020,000000000000010147,17,2744633,MXN,EA
100,4500000668,000030,000000000000010059,14,6850872,MXN,EA
100,4500000668,000040,000000000000010041,9,442809,MXN,EA
100,4500000669,000010,000000000000010097,5,1953080,JPY,EA
100,4500000669,000020,000000000000010055,13,4232241,JPY,EA
100,4500000669,000030,000000000000010015,8,1653384,JPY,EA
100,4500000669,000040,000000000000010048,18,5728266,JPY,EA
100,4500000669,000050,000000000000010020,15,3769545,JPY,EA
100,4500000670,000010,000000000000010104,13,1136395,MXN,EA
100,4500000670,000020,000000000000010014,12,4080348,MXN,EA
100,4500000670,000030,000000000000010109,7,997605,MXN,EA
100,4500000671,000010,000000000000010027,3,573480,MXN,EA
100,4500000672,000010,000000000000010086,1,126582,JPY,EA
100,4500000672,000020,000000000000010073,6,1709622,JPY,EA
100,4500000672,000030,10028,3,336303,JPY,EA
100,4500000672,000040,000000000000010003,10,994310,JPY,EA
100,4500000672,000050,000000000000010142,7,2349893,JPY,EA
100,4500000673,000010,000000000000010062,9,410265,MXN,EA
100,4500000674,000010,000000000000010145,2,593122,CLP,EA
100,4500000674,000020,000000000000010124,2,52382,CLP,EA
100,4500000674,000030,000000000000010081,3,1487010,CLP,EA
100,4500000674,000040,000000000000010080,1,187986,CLP,EA
100,4500000674,000050,000000000000010073,13,3422341,CLP,EA
100,4500000675,000010,000000000000010081,13,4959097,MXN,EA
100,4500000675,000020,000000000000010092,5,1846970,MXN,EA
100,4500000676,000010,000000000000010025,11,2359885,MXN,EA
100,4500000676,000020,000000000000010129,4,1057140,MXN,EA
100,4500000676,000030,000000000000010039,1,308849,MXN,EA
100,4500000676,000040,000000000000010098,16,4934720,MXN,EA
100,4500000676,000050,000000000000010010,10,855270,MXN,EA
100,4500000676,000060,000000000000010039,15,634335,MXN,EA
100,4500000677,000010,000000000000010024,8,3717448,USD,EA
100,4500000677,000020,000000000000010056,5,2020430,USD,EA
100,4500000677,000030,000000000000010042,17,4618730,USD,EA
100,4500000677,000040,000000000000010134,11,2591688,USD,EA
100,4500000677,000050,000000000000010034,11,1688324,USD,EA
100,4500000677,000060,000000000000010093,20,8995300,USD,EA
100,4500000678,000010,000000000000010011,13,1642706,JPY,EA
100,4500000678,000020,000000000000010054,20,6383560,JPY,EA
100,4500000678,000030,000000000000010020,5,1491095,JPY,EA
100,4500000678,000040,000000000000010128,4,1691632,JPY,EA
100,4500000679,000010,000000000000010037,10,2878560,MXN,EA
100,4500000680,000010,000000000000010128,4,957800,USD,EA
100,4500000681,000010,000000000000010044,10,856580,USD,EA
100,4500000681,000020,000000000000010018,9,2729322,USD,EA
100,4500000681,000030,000000000000010094,12,573372,USD,EA
100,4500000682,000010,000000000000010046,15,2043540,MXN,EA
100,4500000683,000010,000000000000010066,15,5129100,CLP,EA
100,4500000683,000020,000000000000010036,4,1196720,CLP,EA
100,4500000683,000030,000000000000010125,2,383128,CLP,EA
100,4500000683,000040,000000000000010074,13,2800863,CLP,EA
100,4500000684,000010,000000000000010034,15,2899095,EUR,EA
100,4500000684,000020,000000000000010132,20,3308800,EUR,EA
100,4500000684,000030,000000000000010096,3,1076007,EUR,EA
100,4500000684,000040,000000000000010106,17,4028609,EUR,EA
100,4500000684,000050,000000000000010068,2,652760,EUR,EA
100,4500000685,000010,000000000000010015,8,2942944,MXN,EA
100,4500000685,000020,000000000000010144,1,82035,MXN,EA
100,4500000685,000030,000000000000010027,10,1980380,MXN,EA
100,4500000685,000040,000000000000010041,19,3996403,MXN,EA
100,4500000685,000050,000000000000010019,8,1636320,MXN,EA
100,4500000685,000060,000000000000010119,3,551829,MXN,EA
100,4500000686,000010,000000000000010120,18,8512650,MXN,EA
100,4500000686,000020,000000000000010120,4,183980,MXN,EA
100,4500000686,000030,000000000000010047,4,1928052,MXN,EA
100,4500000686,000040,000000000000010102,14,1478120,MXN,EA
100,4500000687,000010,000000000000010085,3,502044,MXN,EA
100,4500000687,000020,000000000000010088,20,5119160,MXN,EA
100,4500000687,000030,000000000000010055,16,975024,MXN,EA
100,4500000687,000040,000000000000010072,15,316050,MXN,EA
100,4500000688,000010,000000000000010040,16,1236656,USD,EA
100,4500000688,000020,000000000000010055,11,3287933,USD,EA
100,4500000688,000030,000000000000010009,20,8138120,USD,EA
100,4500000688,000040,000000000000010098,2,983948,USD,EA
100,4500000688,000050,000000000000010093,14,3488828,USD,EA
100,4500000689,000010,000000000000010014,7,3192644,MXN,EA
100,4500000689,000020,000000000000010006,14,1994692,MXN,EA
100,4500000690,000010,000000000000010046,3,225933,MXN,EA
100,4500000690,000020,000000000000010018,9,1920348,MXN,EA
100,4500000690,000030,000000000000010021,10,4591100,MXN,EA
100,4500000691,000010,000000000000010116,14,3865876,JPY,EA
100,4500000691,000020,000000000000010055,9,877590,JPY,EA
100,4500000691,000030,000000000000010014,3,1410642,JPY,EA
100,4500000691,000040,000000000000010110,11,4354691,JPY,EA
100,4500000691,000050,000000000000010077,6,630756,JPY,EA
100,4500000691,000060,000000000000010090,14,3549140,JPY,EA
100,4500000692,000010,000000000008882465,6,2197596,MXN,EA
100,4500000692,000020,000000000000010112,12,5753568,MXN,EA
100,4500000692,000030,000000000000010147,13,5622461,MXN,EA
100,4500000692,000040,000000000000010003,18,7407990,MXN,EA
100,4500000693,000010,000000000000010051,3,1139745,MXN,EA
100,4500000693,000020,000000000000010149,20,1536420,MXN,EA
100,4500000693,000030,000000000000010083,11,92807,MXN,EA
100,4500000693,000040,000000000000010039,15,7358850,MXN,EA
100,4500000693,000050,000000000000010038,16,7266272,MXN,EA
100,4500000694,000010,000000000000010030,14,1942976,MXN,EA
100,4500000694,000020,000000000000010134,1,237222,MXN,EA
100,4500000694,000030,000000000000010033,15,5039640,MXN,EA
100,4500000695,000010,000000000000010025,2,231242,MXN,EA
100,4500000695,000020,000000000000010049,14,5125932,MXN,EA
100,4500000695,000030,000000000000010140,6,1896402,MXN,EA
100,4500000695,000040,000000000000010097,7,1284479,MXN,EA
100,4500000695,000050,000000000000010054,7,2501240,MXN,EA
100,4500000696,000010,000000000000010004,12,5131848,MXN,EA
100,4500000696,000020,000000000000010094,1,159305,MXN,EA
100,4500000696,000030,000000000000010079,17,7317106,MXN,EA
100,4500000696,000040,000000000000010032,16,5459456,MXN,EA
100,4500000696,000050,000000000000010117,14,3026240,MXN,EA
100,4500000697,000010,000000000000010091,18,4036806,MXN,EA
100,4500000697,000020,000000000000010134,11,664873,MXN,EA
100,4500000697,000030,000000000000010046,15,3383940,MXN,EA
100,4500000698,000010,000000000000010046,18,5632092,USD,EA
100,4500000698,000020,000000000000010042,18,4131432,USD,EA
100,4500000698,000030,000000000000010098,10,4440710,USD,EA
100,4500000699,000010,000000000000010112,10,3690980,MXN,EA
100,4500000699,000020,000000000000010026,3,1270632,MXN,EA
100,4500000699,000030,000000000000010027,3,1024770,MXN,EA
100,4500000699,000040,000000000000010005,20,9797920,MXN,EA
100,4500000699,000050,000000000000010106,4,1045036,MXN,EA
100,4500000699,000060,000000000000010140,4,1332596,MXN,EA
100,4500000700,000010,000000000000010129,19,8046652,MXN,EA
100,4500000700,000020,000000000000010009,10,4475380,MXN,EA
100,4500000700,000030,000000000000010108,7,824964,MXN,EA
100,4500000700,000040,000000000000010117,18,3614310,MXN,EA
100,4500000701,000010,000000000000010051,16,7989792,MXN,EA
100,4500000702,000010,000000000000010090,15,3262440,USD,EA
100,4500000703,000010,000000000000010102,1,493629,MXN,EA
100,4500000703,000020,000000000000010096,8,2136864,MXN,EA
100,4500000703,000030,000000000000010073,9,4159503,MXN,EA
100,4500000703,000040,000000000000010068,10,4406070,MXN,EA
100,4500000703,000050,000000000000010107,8,25432,MXN,EA
100,4500000703,000060,000000000000010107,2,18284,MXN,EA
100,4500000704,000010,000000000000010040,12,5301660,USD,EA
100,4500000705,000010,000000000000010082,11,993784,USD,EA
100,4500000705,000020,000000000000010147,14,1789046,USD,EA
100,4500000705,000030,000000000000010143,13,1326117,USD,EA
100,4500000705,000040,000000000000010101,2,842256,USD,EA
100,4500000705,000050,000000000000010148,14,959910,USD,EA
100,4500000706,000010,000000000000010100,6,1274100,MXN,EA
100,4500000706,000020,000000000000010082,17,1429190,MXN,EA
100,4500000706,000030,000000000000010112,8,425656,MXN,EA
100,4500000706,000040,000000000000010033,17,1072037,MXN,EA
100,4500000706,000050,000000000000010148,13,5758870,MXN,EA
100,4500000706,000060,000000000000010067,18,1519002,MXN,EA
100,4500000707,000010,000000000000010053,3,149691,CLP,EA
100,4500000707,000020,000000000000010007,14,98686,CLP,EA
100,4500000707,000030,000000000000010040,1,325062,CLP,EA
100,4500000708,000010,000000000000010140,3,902352,JPY,EA
100,4500000708,000020,000000000000010098,1,390199,JPY,EA
100,4500000708,000030,000000000000010034,15,5004615,JPY,EA
100,4500000708,000040,000000000000010092,6,760098,JPY,EA
100,4500000708,000050,000000000000010057,10,1026220,JPY,EA
100,4500000708,000060,000000000000010138,8,3054368,JPY,EA
100,4500000709,000010,000000000000010067,2,290320,MXN,EA
100,4500000709,000020,000000000000010022,5,1649790,MXN,EA
100,4500000709,000030,000000000000010006,19,8654975,MXN,EA
100,4500000709,000040,000000000000010027,4,966860,MXN,EA
100,4500000710,000010,000000000000010032,4,301448,MXN,EA
100,4500000710,000020,000000000000010073,9,4230270,MXN,EA
100,4500000710,000030,000000000000010047,3,124710,MXN,EA
100,4500000710,000040,000000000000010127,12,5754324,MXN,EA
100,4500000710,000050,000000000000010054,13,699140,MXN,EA
100,4500000711,000010,000000000000010006,14,554036,USD,EA
100,4500000711,000020,000000000000010125,3,333765,USD,EA
100,4500000711,000030,000000000000010108,13,6077058,USD,EA
100,4500000711,000040,000000000000010081,15,6373680,USD,EA
100,4500000712,000010,000000000000010047,10,63160,EUR,EA
100,4500000712,000020,000000000000010046,19,6306803,EUR,EA
100,4500000713,000010,000000000000010009,4,722924,MXN,EA
100,4500000713,000020,000000000000010089,16,5166640,MXN,EA
100,4500000713,000030,000000000000010140,1,84041,MXN,EA
100,4500000713,000040,000000000000010134,9,4381164,MXN,EA
100,4500000713,000050,000000000000010032,7,2231432,MXN,EA
100,4500000714,000010,000000000000010138,1,272578,MXN,EA
100,4500000715,000010,000000000000010040,7,3188437,MXN,EA
100,4500000715,000020,000000000000010094,4,1888440,MXN,EA
100,4500000715,000030,000000000000010056,1,172725,MXN,EA
100,4500000715,000040,000000000000010036,8,357984,MXN,EA
100,4500000715,000050,000000000000010033,9,1300320,MXN,EA
100,4500000716,000010,000000000000010052,3,551226,USD,EA
100,4500000716,000020,000000000000010142,10,2458650,USD,EA
100,4500000716,000030,000000000000010127,14,3776906,USD,EA
100,4500000716,000040,000000000000010103,7,924840,USD,EA
100,4500000717,000010,000000000000010051,9,1862577,USD,EA
100,4500000717,000020,000000000000010027,19,7919960,USD,EA
100,4500000718,000010,000000000000010080,6,2504016,JPY,EA
100,4500000718,000020,000000000000010053,16,3652208,JPY,EA
100,4500000718,000030,000000000000010115,14,4391072,JPY,EA
100,4500000718,000040,000000000000010070,11,3603424,JPY,EA
100,4500000718,000050,000000000000010028,20,4036520,JPY,EA
100,4500000719,000010,000000000000010052,19,3534551,MXN,EA
100,4500000719,000020,000000000000010096,3,709848,MXN,EA
100,4500000719,000030,000000000000010043,2,538196,MXN,EA
100,4500000719,000040,000000000000010065,19,4101283,MXN,EA
100,4500000720,000010,000000000000010136,12,2517924,USD,EA
100,4500000720,000020,000000000000010008,4,381284,USD,EA
100,4500000720,000030,000000000000010083,14,5819198,USD,EA
100,4500000721,000010,000000000000010092,8,312672,MXN,EA
100,4500000721,000020,000000000000010056,12,2352192,MXN,EA
100,4500000722,000010,000000000000010081,4,24200,MXN,EA
100,4500000722,000020,000000000000010082,1,376811,MXN,EA
100,4500000723,000010,000000000000010055,15,4477755,USD,EA
100,4500000723,000020,000000000000010083,8,2363688,USD,EA
100,4500000723,000030,000000000000010017,13,1946035,USD,EA
100,4500000724,000010,000000000000010055,17,1955221,MXN,EA
100,4500000724,000020,000000000000010027,18,2641986,MXN,EA
100,4500000724,000030,000000000000010020,19,8911247,MXN,EA
100,4500000724,000040,000000000000010108,14,2346526,MXN,EA
100,4500000724,000050,000000000000010082,7,730443,MXN,EA
100,4500000725,000010,000000000000010127,16,408512,USD,EA
100,4500000726,000010,000000000000010108,4,264240,EUR,EA
100,4500000726,000020,000000000000010116,6,1897932,EUR,EA
100,4500000726,000030,000000000000010084,19,3832813,EUR,EA
100,4500000727,000010,000000000000010148,1,150441,MXN,EA
100,4500000727,000020,000000000000010005,19,65284,MXN,EA
